sha256,verdict,vx_family,av_detect_pct,contacted_domains,contacted_ips,analysis_date
9b0ceba470df31ded8cb16bb6f5a9d6a3ab2070d357c045031b0be1fe4d806d1,60,,,,,
4c58faa419fd6fb62af145b494ba8ccd1a1c096f27eda37aa9499b12af70d8a9,40,,,,,
c39a44adc4672d40ffd86131343327135fa8552e45be8ac0d19f88aad419c7e8,40,,,,,
8041828ea039f4dfe69fd03105a16a7b009d3d05eb9875e373e5d01fc5532225,40,,,,,
52b9992ab84845f8e83a064062450bbccc9aaf2d6a73a826952b265047dd039d,40,,,,,
51135c3eaa17a43c9f1b38e873c9950512d0465038e98457cdf05e8b63fa5913,40,,,,,
0d71f176a3d0c652dfff09c5350731478c78670dcc691af3a759eb6e1af40e24,40,,,,,
bd36f8ff0ab927bce6b90c1804923821a08647579b645a2d3093334bcde911cf,40,,,,,
d154a763f366bfe1d91d82e5a1038eae82e9f67be85ad8c85f726b2b428b8bd1,40,,,,,
c1d8ae974fe2df1e4bffb823de99527c5e8c8d4bfb7dc7d8207dcfb652969217,40,,,,,
c6ede0153b91e5cb2af144dfff71a0f0a1309f75f0c530c7416b8f207db6f83a,40,,,,,
0884927db37ec729badda6fc8647a3502f13193741db1dd35f57c39ef9e302e2,40,,,,,
0a8325116673d52ad3bafbd3a2ba9a27e6b6afa2f874a1fc6401a8ccf8d75611,40,,,,,
caf0b7525df371f4753b2f5dbd5dd90680af1d2eb1db6db81516b023985a8e49,40,,,,,
e871007431d0a85fe8812556d63b2d703c8825781433a9c8e4ef095fc11c8ae1,60,,,,,
fae094dbdd452e86764c53e2e5b5986c1b167f58d0cafd5f2eebea4b7d57fe2b,40,,,,,
2f76d3f19e1496d0a82c5c1073f934ec447ff0fcb670ed0efdeed30ea390b866,40,,,,,
f83f2f2b532ef3478921e31b93c1c518be436577f37803784afb96d7023504c1,40,,,,,
dc0fed15b9dcd29e7c0b6e926b745ba78763e39ad1ad2d2f147e07960932cc09,50,,,,,
bb2b8793f88457a080d26fd96789a4b33d7a53ab0610327c311398bf5cfb149b,50,,,,,
902fa02094179766ef64198ac37dc1dd7b96244dfef3f2b5baded885f1671451,40,,,,,
438542fd513d5cc625b940b950613ebd64b359835b0b4ea90f9842a47e9b1b03,40,,,,,
7246880f051f1fb954509d1a87c95792705d9aeaf11053ea576a7d7742308f4a,60,,,,,
a36209b76a41ae6595f951ef2c69f1a0c0cc61d7596c50faa115617d265f0f18,40,,,,,
86270f8e093f739bd5191bc1e920c03711d21dd0b68c6c60a269bbd3f8d65747,40,,,,,
bd4d6bd6713581cd30bbf968d7a2fc4ddbf92badd0e351f9a8095bbdcbf94136,40,,,,,
4cdcb22f5f020e858218fecf5eb32a5cc940f20a820d72e358c96f360dc95333,50,,,,,
cf08b844d7f1d8aaa217c9aa05830fc241500b199535fd82d17e14eebae66481,40,,,,,
4fb42588606a6c65ed3c47fc1d41ed981b42aea1e82ef69717c06f7db9a769f6,60,,,,,
4a2174108cb4058435f31a38b08f30d6b5dbea4d1d70d0996e12b54bc62656b2,50,,,,,
2523b0e8c05766c3ca64578b1dc7822aa9583690a552013fe02e6b25dd8694be,40,,,,,
6b839efc31569210cab67a903eedbd150e1e62ae4c075321cc82eb62c94e8824,60,,,,,
903cc9cd693d9add1117534197a700852a4b7124b0a17fa7b46d3d2da5d4b96a,60,,,,,
df7f40d9fbdac5496ac214b5543f6e4742df55b69e1db848a1ce6c3cf36bbf81,60,,,,,
0a47be7287819c40071eef9e3a88157647b9c79918f5975ff5ee27f7e0250abb,60,,,,,
02e57a27d4dee455574a9b8ca7a2dbb11f6e732b6f6040b083cbf30e26823197,40,,,,,
7a9ce3961fb2b91b77b79ad6173c5e66a409d98b9848ab9066724ea5053d0cac,60,,,,,
253cba5aed9d7e79ce681e5fd7f2ab3d9b2f623090a21daf3975ae1300fc3d2b,60,,,,,
468f2807d26e5e769e6dbb162737976b602681a1b5fff22675b821965443e1b0,50,,,,,
f40ebc67c561d09fc71094896e90f4e844cc80c736963857b28c640ff93c490d,30,,,,,
a9d6c14b4f628b3a00ba3fb18dddbcee717151c26f329524c3355a70104952ff,60,,,,,
f4daa5e939c5262bd65e62bb27e8faf8f30b500d4a649ec4e3659a12c1b5c328,40,,,,,
326a1229922c2c5c4e71448fd2c44d59df8af468d988bdac52503e314abc706b,40,,,,,
0b4bc3e1296cbf3965f4db5b3f3b80bcc3b6ca732af6860a3a6fd9727093bb06,40,,,,,
c9c6c0f99366ad9ce5ccc3a6ff46c3e05acc2c78c26413238386643dc4f7aed0,50,,,,,
a40abc0746625beee2a743691dd05fb1e7e0cb1b46331abcdf3c036052315c0a,40,,,,,
7bf0a6013d6b00e7a0e949613b5e15f7f1a42ae21ce8c32c9d9021c642c3dc83,40,,,,,
bf71e7b5f255035e73dce16499ff006a5d4a196292afb359e167f5a1f2ba2382,40,,,,,
20f05a97f429123c6744e3e5408afc990903b056989db54244768994a747a38d,40,,,,,
4a441551f3a13a906ee4d8f435551d33b1534deb10509704c4efe9f71b8931aa,40,,,,,
6df09a298f86b937d9f75ff30b454c5ee005a4896b29b3a837e99912e6cd328a,50,,,,,
7121b0aa4a9e7011e7c4e1cf753fbae1b554f333661b0604b559bfe89c311a1c,60,,,,,
9f12e262f15f612811aed26367ce835fffc764972b0a349e38fa06b1b12698fc,50,,,,,
9ea1cf6e734aae295cc7241cb621ee7c71b77896544b16a29bb45ae62e6aaf23,60,,,,,
4462b329867b3856438340ce4c14b502bdb79ed5a3a720835e709b8d0a5c4ce1,50,,,,,
fa315a6f6b1159e665d98b0272902b825765aeca6d532ae393da518862c8666c,40,,,,,
aef0f19a7a9e8c6f794c525344ecc4544b5f41388a8c0e39b7a3d5a89f96b403,40,,,,,
718f159727053149fc09687b340dc87483ac30d32b7fa001f0854822dd9606fe,40,,,,,
0954a69dece901d0d9284ae0823da4624e5c19232704fd74bc354c578e2f2417,40,,,,,
acc802385f69a0f49e339be7c7a5d94431a3ebf66da67cc2fd5c219cf8dd44df,40,,,,,
0591fe474dd8e3e9309359ebe28ff71f07a6c9bf623674643496a618d70c4a92,60,,,,,
8ddacd27b691221de84072e3b16de9909faf372f8a21c5d6d570a220edb6e3ea,60,,,,,
d0c6e5c4e91fba08f59f902baa340654f486848ea4f541cfe382bcc9a2791b35,50,,,,,
3e901eeb26b1129ccbd6154471f67d3aaf86b463279e50809ecd30528dd59b0d,40,,,,,
afdf74ecbb671f9fec561867aacfe4080b5041e8a2cae3f8fe274d300903a9db,40,,,,,
f7ee0f69cdf9a2ee77ba93feae07688efece0eaa0f5c19c2c2de0843fcfd6142,40,,,,,
9ef4800e693c87dc0f6a2a5f42b12723dd8ca94c5a3afed4672880bee2970f2c,40,,,,,
81e48673654488a394a3304f3b7a6586f4f20e33d1959ba20e98e0b5ac31e571,40,,,,,
df69e277facc72712e2b5e97b7fd0fa3034efbf9df60370db0d69f11007f227f,40,,,,,
81b8ff9d87332df08cfb44f18f7ba500de13902dbfe9a981a9e7186b886fa9ec,40,,,,,
826e4cc6fcf9f1a6021e89112be456f212be0d10990b8e9655ae8bd4ac01ee70,60,,,,,
91f20cef2fdd8900ce3781ba78307a85546f4a765231c1ad0997e468d5db911f,60,,,,,
f783422f4335b4425ac57e74c890ce86f682433f043701322e9fd282cc477185,50,,,,,
3a7b5147c8721735aee2bf2bd5838af5a21176fec855c8ef96844f3b5444b7b6,60,,,,,
8d0faeb8071537ed62f7434863fe3d78ce58aa8d43c83873d3159665f68a2bb0,50,,,,,
e2fac38022e3720342d55f30c2fc8d1b1bf8aa0522c56a2b94ce5d4e4a242e22,60,,,,,
443ea7f70453844df26b124d098584c005f3d718858284f2b24722144733162c,40,,,,,
912e2cb9b023f37f8a28563a7d154fccb295ea0081c67a75dc49dc222c8883a8,40,,,,,
cb5796b62cdda927cdb41baa501c3ab65f8eccab581cfac61f56afd47cd1f132,40,,,,,
d0e7203d244c0a79078533bcaddc2236af5dbbff7240a346934fbe904a1230c1,60,,,,,
4a6c08079dc3fc16cb12345b4b50c952fe571e3db4c2c81d91e89659ef9e29a7,30,,,,,
729895077f79b605f2622b216a4b786c2291740163b38a4682fb82121bbc5e8d,40,,,,,
3aba7dff335e523ed9f28bd74661f4edc6ba1ae9c481ff89064251ca076eb6cf,40,,,,,
41ef658c827dd833c02ffb8f284aa26e68351dd69ae0115a91d10669a42cb8b5,40,,,,,
7c1c7f945de77ca2b24b7853e76c215e68334683e6daa84cacfff94654db174e,40,,,,,
81adbf9af2875a3f442a6453a2e4cc637ea8642a7ddedf07134a853620daa7e6,60,,,,,
025f57988953e3d23e1657a9af5610887e57c5390a82f73b4b2b99c30eef3b70,60,,,,,
e5e8a24a628b99b2172fee5d53f003ff097739dc5c23b4374d328d72f45813cd,60,,,,,
175bbe80cdb5b220f66b53ddeab913c2692c3eddcfa5d6379df0dc842838d434,40,,,,,
ef11901f32a7a794d6c6633bd0b651eb338a0350ae34cbdee730a8a9f2384a1d,40,,,,,
14070b11060eca710f8a4a5ef42453790ecd174402687320974e042d19e36fbe,40,,,,,
94fbc6bf4f490d0ca4ae5cea73bb61ecfda438e559efa01b9411f86c58f95d7a,40,,,,,
87bd17d9573a837f4b57320b6e5e64831054f38f1b1a36b35c2556d9f1d400e9,50,,,,,
4303318c1d26c2254aba19e5124385a2a08f463a3e89c76bee549050ca690045,60,,,,,
b7c6d2e11c1275db21b3c4f7d4cbc40527aca427464767bd4967d02d18eb7182,40,,,,,
93936c2ac74388e199d64e093a9eb9fb431d35e4feda745c1e45756022895d5a,40,,,,,
c2c6f61debd47396c2146c08e2fc2174a3236b6201a8aa8891bbf2f2a2bea6ae,40,,,,,
cc7a2da34f0eabe612f65e65f0243cea90be6aa2a53fc2bd43fd402bb587b555,40,,,,,
42552f9f98d7645562fcfb4c4dcbb8633ff4a3c49ce3c7a2cb68ee33df48938c,60,,,,,
79285ac366312f29abdf695a304355f23c8e7e74d5d491db431feaf402f3003a,60,,,,,
cc4540444acdfd10a1685eb05b817316641b95b5371ccdd5523fd8f8f3deddfd,50,,,,,
53249e3a2467ece9be9cded6be63a2298f5fbb3cc2d7cdcca838adcb1631b764,40,,,,,
4c085e9d88340b32faa1d5d3f76df237b09b1ad14325a17642d271fab5808b3f,40,,,,,
d46e2b499e86af660a5778b64eea5738a5fea32b693dc078b0d2067abf176aec,60,,,,,
39f609e59d6bbb9e705ae430de6eb6e92cee2e722d74f4369cc6ff7c601809a7,60,,,,,
6e76c9d52060172842466f6de41d07e07197a25f46fed7ae261f77012216e157,60,,,,,
c372129c9fbdbfa653c2a2334654dc77cec0e0bb84f4ca14092782dceb9f3af3,40,,,,,
75d879ea4d4f776c80d5190982356715f109a3dab18162e0af1cb88556cb759e,40,,,,,
24943d610b308264a0a3abfe913ece12c7a419bef2b35b2ca35f2fe04991beaf,40,,,,,
a8545886bab74f815c575ede1771e0dc96ee1ec86a1202e723ddc23e198f0d94,50,,,,,
649aa92f2f820b5f8472e20fcbf63588159280e8aa47a0e6f81d11c563f9f936,40,,,,,
e96eda17b35285066eeae484690dd45db2cf67f0279d8907968c506d5c55a48c,60,,,,,
2bf8e65cde6c51c07492255eb11f9ef2d7f02c5bd0337c1e7b1c9266d73843ce,60,,,,,
e38635fdab156ae65134a141c5c171dd6de56ea87441304c892782ccac111c7f,60,,,,,
8d02c4e0b886b1744886d476c9c8a3b96c81a366b78862221af26ae2909d60ac,30,,,,,
39f1a8d5cf1a0587c871992232b91faeb6976b883e8f70a37f45cf4581348013,40,,,,,
d74a39dd8b9e84afaccf96bf77a34308355dc96ca381bb01512aa45d67243974,40,,,,,
d7e8812e3ff26ddc9791ba04fc4be94edcab7c4abeac819eb88e8d27b7ae4fe7,30,,,,,
2baef9db4a60c30942760952427d26d2a78c92af176896b0203c4f5e359fdd84,40,,,,,
946acd26d9f69d4ad4f0b9407cffb7ff8d9c0db8c9745be1a118bd88cd07b1aa,40,,,,,
486a0638480ea7c50214e11417897fe178b141e4474013e4aff8b07e89ddd77e,40,,,,,
280ed19fd45002fc7252afacfc89f5856a7f9f24f2fed6ec491b7e3d9ee6d8ff,50,,,,,
53f7e5e939b252a003a9a8a4e0c22e249cea9f3ece453650f55252b4cbd9cc53,40,,,,,
f4ed7cd796977e785bf31a4685e0ec60d2ae5a4c577e93fb34afa80835426dd6,50,,,,,
65dec9d2981ffec5b8dfd59e09791c5848530595751757ce925ea75df80e3dc0,50,,,,,
9720443ac39e3d023a33411224b0ae4affdc0064925785140bd52cc7a8dd930c,50,,,,,
dca214fefcd5a34c9fea582bba41a64540a045b7c0b8d9193f831991c2d76304,40,,,,,
64f3b75563228f962a369c38b593ef81e73531a9d217840d0fd3a1c0094b70e8,40,,,,,
c0c9f971af7470f439a2a83f950aedbd5958831e507f8e392a69dba29dc8fe8e,50,,,,,
5f1cb5a43301ce0fa4b854bd874a1244a2028bdd2ceabd289b396fa711a2039c,40,,,,,
83bd92bf50143ee2a360760abf86aa229fb2c34b2b29882ebb6d669a18a77cfd,40,,,,,
71fcea186807e043b04686cb8a3aeee10e76d7981448f56bf44759a781d017ce,40,,,,,
ec544fdb9938107c9e0facca5788a9ebac0b0e4de27e964e39ffbf1ba81f41a2,60,,,,,
e12131f0e3f329c0b506b39ff4404bb61be4781fbec9b02975cb79d01c17d9c1,60,,,,,
0bc60a0e11587e0a20fbd34f0fab12cc989abb6355bce40f5682608b5f5b60e7,60,,,,,
33e80e854c0959e28b1f94cdcd67e28298dcfa3d80d160bc2042f00047a81922,60,,,,,
c6a7008cf93b2826d197a421fd2b8dcc18e52f9afaf053d55c4135ce24a2fd2c,60,,,,,
b8fc2474a801ea4b51df01d869c192cf430d72763758d8ca68cc43e318fdc7a0,60,,,,,
ab44aefaec05e244a5ca0354a26b173e6eb032c8dbde0b452165af0cc2cd950b,40,,,,,
921bc9f9ac941e9ab860e9691d9a84a1c3340113c57c80987d4bae3e821cefae,40,,,,,
dc0d09ce33e6d1154518145b21d21699558939af32c2ddf62cad4283887c6c8e,40,,,,,
cbacc2e20270dd0e77cef3a7c516fb332be4e778d34ff305136bcfc236a18c5e,40,,,,,
6d31d0f6b563f489a64e74332993269cfa937d790a473a1067eb79e8af489f2a,40,,,,,
79db780bb174196a0bc768b43cdeac4b897d7207a4e88940ba32540203e67a05,60,,,,,
2841cf20d3ff6453a0f3fc0d8387b4a92d6ffa1f9a791b8182bd8599ed629c28,50,,,,,
0dda23556761289b4e2545a649d41222aff95a62d832b1b54ee21bff1fa790a4,60,,,,,
5659297e4e213f9a3684d0f577d12eae125a41ebfa4e5e460b5a53c55295f045,60,,,,,
cf566df9a0f1ccad79ce43db9a885f4633f8fc18f4c6fe2cf5acae8dc7e355d9,60,,,,,
4cac5da2d04ec45e6780afe8a9014d789853aa84a3189aee9591f7f1b2607499,40,,,,,
a7d42ddf77a4aa3d011d92d6a5572aaacbc597172a6f42a42cd6dc1afcb53dfc,40,,,,,
54e0ffe00ce333f68fa5bd70cfebfc15d99429bc02b883c1436b87f88462e4c3,60,,,,,
1168b812a5107e0a041660a1276fad34524ff4630b620252648476f1b411af7a,60,,,,,
7b6d9f663dd5b442c5a672f8ce5896296af21c74dcc6c1111f0248e994c7af0f,40,,,,,
5a1e57f7b010c3b13054aad696fa7bb9a6e8122deb3b6a36689ec05dbee5072d,60,,,,,
9e6916bb44cb4e1c6c5f36f0e2d5963e697ea398290660413616b0e75b91a7c4,50,,,,,
2006b750ff6febdb20d14c173965e2f3e1c98dc57774e0967012b2bfb59e4da0,40,,,,,
cb4d6d25d1f15bc4c9add117f0de4b21e74b44794fd64f0a5399a19a3429b818,60,,,,,
4f32c04968ea095f8b80eeaf5f62096470f98942a0f7dea03b9c0393627ba9e4,40,,,,,
4aff22e55e2054303507e3d450e9d286ad507a39ae2e128d0ccc824c54e237b5,40,,,,,
a561e8a56c1b5cfb86042b9c01957e07880514bab7ad68d09c06df6379c6d5a9,40,,,,,
7613866a36cfa656d535f94b14e17ad32515034f3eab5e678db6a5b4497b3e01,60,,,,,
c7d345d6c93636225593ff73ec43d5fb7509d5e56d25ce7b518b23a17ba50d38,60,,,,,
acc07548bbdfec8873413044cf04266dde6ad0505aba19925ee367bb06d7ae9d,40,,,,,
977ca6ac118da81f542da42e46c2764d857b93a5f2d4f9e12d4298b9a096a6b7,60,,,,,
fe0386c9cdcb608d230b982aaad20fef111546fdc0215aa147981e688d82342e,50,,,,,
eccc539f23c2d5d66a798b5ed8a5191f80c142ac557fbbe7098054930b7e0957,60,,,,,
a0d878abeec5bd2949cfbff3c1585f4d8a1df1a8db9f68787b0b11e5b6c85465,60,,,,,
540444fe2ef4c083394e0c26135c5f3d2b26c920162005562366614b4c25bcd0,40,,,,,
6b5727db7d989823a9eea1cb83ac91b3bb8241d6f5832688d87e33d800b356ee,40,,,,,
589af0f87f4087f34750995ce679024df4e04acd0d096fe49e7f1223cb5905ae,60,,,,,
22e29adc75a220c6a4ee66fb16409387350a5b4dd516ec4f88485d33be75dbc3,40,,,,,
d35c01d77fe8ff5e08bc92da034c47139b8385fd27147a407b679d44833aa791,40,,,,,
f0cd8b4637db4e1ef4741ccc25e40b98cb01e75822fd7c353df5effd765f1510,40,,,,,
fb83204f181e48331f828c67dfd41893e3e5315249c83960f7c4456a197f387f,40,,,,,
c49f45a3a8d1ebee1a911648eeb1103eecebc8b0e87313eae743f652a7c9ba86,40,,,,,
d2a7426f5d6e0d274d85060bec60cdcf3df651cf7f76922fddc156569decf9ba,40,,,,,
fe75e098b064c52267767880be732e59d36e5f49590c1a82bf2f7e09b1e86f5b,40,,,,,
ed5cee912145fc4beb8dc378347d63e829641245b216fe0e7be0aba1a7043f26,40,,,,,
c7f49fb6ee1d5ea8c77230995ebc0b20e19f5b1621a609d4a90240da0d7a5bd1,40,,,,,
2d57ff9d5479599997be3675c06e9e8e31192edd535b5a852f88f22dc2b6e468,60,,,,,
8268e67b0b9dd6dbaa295afdf523e2bdeac129e7ba0527e82386cbbda27b6c23,60,,,,,
d96898e27c1879c050f81940c8a26d60124e3c0657d3f231d4fe8b7c9409e6d6,60,,,,,
2a85ae54c2ae8b5d0a511a4207bed6f8e161bdb59ba8d97299a98b5193d8e424,40,,,,,
0f1427c414a8a32d99ad9fdf83dbb7ad3401dcf61c4e46f99265abb6a7c0e435,60,,,,,
0d0cda1e0126851c61b634a07c06e6e493e8b85b55f9858c534f4b3c611f4919,40,,,,,
43ab57c0da59fa6b95fe2fc52b7145bbc7bf34a00014d50444f39fa4482d0bf3,40,,,,,
4818d00fee9f51fb8747b4de46240909c886eb3c5afb94840ec5dac021ec336d,60,,,,,
a4f13187fda0d61a1f8efb002abfa490fec7e8e81caeafd4ac23d35a4160c6db,50,,,,,
321bef55ced435105b8c5a324b1b36987fdaf1d61151e18516a6d6693e2a16c5,40,,,,,
6b900d81537b118790fc0b531dec5ea6413567784464716b150a295fee9fc232,60,,,,,
e5bf7a03f109ea9dc71ece65103700e58ca29d438521e265c3151092b3633e89,50,,,,,
f68bfdde710d19ea874eaee5a47e22f560eb3785b52344c90cb7e56ded68d5a5,60,,,,,
74dadb7e7ff88f550c1e7d158dc8fa24297d4f0ae3b3fd274e73d41a06f15380,40,,,,,
88a318f4f78842d1d71a3eb89240aaf2361c61450a2c4e0e03e4e4e725587ed4,60,,,,,
4f2371194948d1953062655c63590d317d25b8957a890f0572334d0feeb00743,40,,,,,
c6193af60d125c62d35c9507fc640c5f8b06d6683621d3de1993fe056eb607a6,60,,,,,
d79a00c6dc42635c7474b8d96bfc5fac6bb8f50758cab4352845c1e48d0e314c,40,,,,,
d3cf6dcaabee7b3ee25ae7a897856ad1bac62453de8273c743d80d1d1a11d6b2,40,,,,,
258c051ad176cad0d367ecfb86cbdd23a2b83982068c124555a8f260b3bb7ca1,40,,,,,
b8a96b1935fa9e9544be94b4825a0860f5230ad50207e36754f9fc0181419409,60,,,,,
3c7a72daa859cd6d48decdb03324251ba515e96fbfe54b0b497761aaa0acb68b,40,,,,,
4d6551b903797bab51997046365ba8dfaa4d7d3fc424bd920b3db6be885af78d,50,,,,,
3554aa1227f4ec07d2d3c5b2bee3323881bf647ce73cf36c5a5e1d52ae9c68ba,50,,,,,
6fe3eba95b4547e29110b1d385477bfac7e681df82657a26ded9c5a956d8b5dd,50,,,,,
e40bea202b450324b384699fa08c195858d86c997ecd701e2aa8a564fdf99c8e,40,,,,,
9b2fb3ca819a2a60f264adf12f85380713aac4f48cf1705f5982b3e36886da59,40,,,,,
372f23855c34c386f150b407ead48c0df971a60033d6523413d22cde7a5404e0,60,,,,,
02b79ab9cfe2a72644da149eb75ea6f8e971b74da4c68299211c74253ac0023e,60,,,,,
cf274bfff6fb711c1058d4cae6882457e8c1581c6d9581cde94a61fa4295ee08,60,,,,,
72a82e834a91f42f9383eefb0d46a8abf5754f230a62a267ae84eb86277a6a76,40,,,,,
02df9609f8fbef9d8983273376a7bfb46f96e9e88be21c3086327b14f06ee708,60,,,,,
06b19c902b2648aded7233407277d85fee47eb6935d2bd5f7b524e0b3d8b564d,40,,,,,
dbceff2a3644d4ebc20a7d8492515a4a89e6919e5089c55765df26772a1a158f,40,,,,,
114bbe67e60dfacac769cc7472ec6341510a57c55d4d63604172b58a4fa841ca,60,,,,,
2a562041325a5154f682c625b0533ed25bdca0571d6ea7e81f4bf4cefb178f3b,40,,,,,
b245c31a57e1b909e05755ddf134e4ffd572a54293beea045e61925b61e07ff8,60,,,,,
b6c55c439d31e1e0df653955fbf5356c83ff483aef4afb617eb6f5e80baa8d51,60,,,,,
5a452202039d57621f4ce84e224af15c187192b83fe74b24e1869d3c7350f815,50,,,,,
5f4c080bcc3e32a06c6cc51081da3193c6045dc863d98f0183658bfd6f38d67d,60,,,,,
96d843ca63b47f38dcdc918964653f155c4907eccc8e0b8ed58cae826d4dccfc,60,,,,,
28a43b0d1967ac08134561b63663850a89f3bdfdfb1f0cd755292204ad345069,40,,,,,
29075d55c2751735677748df335dfba913d0be9dd700b494cafc8d04c0399613,40,,,,,
32df38ebdf4becd1173424241165bf5eba32c342fd04fb1e9b210d2655431683,40,,,,,
02df101431e7813535448dcaac31f4a7663449786b8e74d9f2e16474a2ca6a43,60,,,,,
92377d6a621609f07ed5cf6a2c66cbcb43d8f14fb0a25ca121a3a0d3db2cfaa7,60,,,,,
7880bcab81c4cd96572abeda72432d78a914d960448085797b155e0e2fd6df6d,60,,,,,
989c23ea4ac3414715e7fc69b87e83f8e27e2b9a75be9e464b3d2b491dd04390,60,,,,,
f66f5dc39fe2afc4d50d974f8e49c7540d6d1dff7d7433b8da2acc92dcedd47b,60,,,,,
5fab2eb7ef79e7487c737fc85912e7bdc5a6eafc174dffea4e54f47d85bffd85,40,,,,,
550ec4cb3514a6b2ca684f645bd6b72411f2ef7aaff1f146e9edbf0f77a9cb9b,60,,,,,
38c1210e346ca6d219ce1bef3a766027f3d9f41a23994d8d0256ea6dad3ac9f8,40,,,,,
e86195ae5c77e0d8c130a377284534b1941e1b167c10ad12e661c8fdd8ae76ae,40,,,,,
1ab095a9bc364b65c93e26f915d986f1facf237726e50c1da4dead89b5348cfa,60,,,,,
2d4630ed58174b5da37b26aaaf11cf141cae52a1cdd48f5588cfacc8422d005f,40,,,,,
109382ca5a78639ba54937b336d86c0a887fcc5203fe884a73dd6b21c7bc042d,40,,,,,
cc7e56e82ae8117f7227cab56b7a01ffce87b69d9b4892dc38a8fad13c02efca,40,,,,,
8675d0c1287f7263e7269be8ea3890d9fc84653feb187f71a56c92ef2e9954d2,40,,,,,
1a73be001a4fe4eae75b66ee1480cb17125e94fd614223dbfac1caa61fb5b73b,40,,,,,
2810c6a8ef98d2c432c1b7ae7fc3623e8511ad2fdfa458d9f2827ff1b5a49986,60,,,,,
7ebd3a7622db956781ab1ebb07b4b13f479f97a6a4d183bbe7f726bf6dff9b70,60,,,,,
745a1b48ebc8938f2fe52149c2e815f35c17126a9883f90a4a5b17fd147462cd,60,,,,,
4abda396ac6f81eb26477d452df1bee047b6875017846ca0d752f98e84ee8948,60,,,,,
ef93324e36fef9905391adacadbfa830af0f3e93964ff8b98f4c8d1b4c532da5,60,,,,,
dbfeb083129955bdfae5500b27f934cb5712a9bf1fdb60d6ef3a5c161bd91e21,40,,,,,
fd2b87c32536362ff2d5b00e687dee16aadf3447846ebc4d25dd7b9eff94072d,60,,,,,
3b4dd6471bbba6a794bd4cdf5451b7b9510ebd72b93e6c61ab84715f46c014a1,40,,,,,
ce29cd7718d8119eec80d4d22968daded04bb67420972d7e848cb7133ed9b7d6,60,,,,,
fc965c1b30977335f4c1742d6c713ebf0eedcc8cf3d633d0c5bd01ffb41355a0,50,,,,,
928f0094ae19fb0c3b5ec8a1e6fba5adb6e0b3a6cab795f740113a64196dc458,60,,,,,
73814e29952abba2b2e4472c62f1b6cdc5bc46b4dce2df8f9cd368ff8b415934,60,,,,,
30ec014c33b80a969a183e99c02c8373cbe48223f4ca0f760f7807e9e0e211f3,60,,,,,
2c064a772ece2384a038985b2bfc6df800a2d686d6bc166a2a859aab044a86c5,40,,,,,
ca8dcb1db585b2bc383a362357c93ef49b45b3fd200aa0825b6b85df717cb3d5,40,,,,,
5bdb7367cb611d0eddd4666725c387ef4dca9aedce3b92375d71a8446a20f720,60,,,,,
359ae2439d18b82daaeaad0131392b156d4f855bec4cd47362c09a02ae8e6a61,40,,,,,
f9c8b096f3c7174506d8531209dc5fad81d561b114770605f72437710330b9c6,60,,,,,
6d0fe5a0ee58afead6ed727595d3ee79555dc3d38225f30de2d0b8577184e6c7,40,,,,,
ab68c8a568a7f03c56da939490975940f059574def4f072d70077849f9a25fc1,40,,,,,
e4145dba422fccce680bb9ee671b18f05fcffeec33d31eee772fea7de1e1b565,50,,,,,
184edc173dcc4314eac63b128451a305993a9b3c68c055b1e9303f9158d5a5e4,40,,,,,
99a64f353048057447e31f260582ded756d6bc2de363b7b43ef582bc8d3bb2c0,50,,,,,
ab4b74b70cff3edd2c7c83ef9ec651263d9e6e54c59ad25c588c872c1b08156a,60,,,,,
509003b3e839e7beb8bf992c87d05bb238500324139c060fe0503d6f768aeb5c,40,,,,,
bec98fbf9dceb054e524da716944fe66cd72f56a7a9478449472d02d07ce63de,60,,,,,
8c95c50274bb8d7ac387c770e51b179658f1169fbdd674803400939deac24ca5,60,,,,,
c4f30f3a254846fb440efa211a6d73030f312658a174f56880cf6805f5090c34,60,,,,,
cc4aa789cf0c80b32004b90be6be0ad80944ad85730c6095cc3ca29469059503,60,,,,,
40b0f595b4135ec721b43d9bf60d090b85d5b0dfcdbb889e4f75b1e2af10c29e,50,,,,,
16db8f68041657772ef25502b21cb810c5fdc203368e5a4e5b5c051ff6a19361,40,,,,,
85c5658a26849a2410590ad09d6dc2dd1478e7f7d497245b6628037359b99b69,60,,,,,
ec6649a5055e13c376a5c0aafa4dac386765914ee35f06ff7c8528cf5d90cb29,40,,,,,
b73ed6bc27cf8b0858a88a74e8dac4b46cd57b90eec407db63c52be4f182e826,60,,,,,
bb536813d8bfee4fe1fa5075d67406738ac0b94c54a5e1bc8ecd912241955eda,50,,,,,
d4b44578b848379b0bb9c6e1dd71a1d209fb4d47afe2af9ce2970ca01ce76d44,40,,,,,
7144a1866b33edb0d05924e5bcd48567020a7626baed23f58be830b359bef073,60,,,,,
585738093de648862c4a80ce3516f4f65c06933341556a3a97cd5660f5d2fdb7,60,,,,,
17c5d2d86945dfdecf6a7458a12dd0594abf35511bcdcc480ee32c2cc50429c2,50,,,,,
a99ecd4f108cd78ba6c3fba9b2786079a1b13851ae05bcf09f865aa4cb238ebe,40,,,,,
961f8ba2003470161b35172c374b21ad50c1cc046b42c329dd2eefd88efeb8d0,40,,,,,
93658bdc19d9d79fd7c69684dfcb08a241fd6278a1f60caf4df89728f3bca64c,60,,,,,
